sub-0001	0.04	1.65	0.005	6000.0	200	14279721	2	0.0001832615310803423	-0.00671339355914985	3.4530162744897286	1
sub-0001	0.02	1.65	0.005	6000.0	200	14279723	1	0.00019271660531384386	0.10149797331680047	4.467113892419105	1
sub-0001	0.04	1.75	0.005	6000.0	200	14279721	2	0.0004971806550201005	0.0019274411867738295	5.161374926365861	35.35029482841492	1
sub-0001	0.02	1.75	0.005	6000.0	200	14279723	1	0.00015705455800464954	-0.013030141379983613	4.300030407192443	35.34401297569275	1
sub-0001	0.02	1.85	0.005	6000.0	200	14279723	1	0.00016702951476668166	-0.03601810288421906	5.3745258927086965	34.0394241809845	1
sub-0001	0.04	1.85	0.005	6000.0	200	14279721	2	0.0004951959450858856	0.03453425724522256	2.618504805787186	34.166152238845825	1
sub-0001	0.04	1.95	0.005	6000.0	200	14279721	2	0.0003428815774049638	0.021493640162554496	4.278225021433876	33.759538650512695	1
sub-0001	0.02	1.95	0.005	6000.0	200	14279723	1	0.00015245028482173807	0.13801166702976497	4.351350334571288	34.012420415878296	1
sub-0001	0.04	2.05	0.005	6000.0	200	14279721	2	0.0006954784061109777	0.10616702974103531	6.021100680873078	34.32787752151489	1
sub-0001	0.02	2.05	0.005	6000.0	200	14279723	1	0.00026214273221084836	0.27562479122853595	3.9652360605202848	34.29971957206726	1
sub-0001	0.05	1.65	0.005	6000.0	200	14279721	2	0.000306077179501785	-0.012449257075061412	2.229276209843242	33.96325492858887	1
sub-0001	0.03	1.65	0.005	6000.0	200	14279723	1	0.00041332144652704925	0.019373115525352383	6.877990094282364	33.82447528839111	1
sub-0001	0.05	1.75	0.005	6000.0	200	14279721	2	0.0002155710744709651	0.014037618444074827	6.199164030472955	33.849623918533325	1
sub-0001	0.03	1.75	0.005	6000.0	200	14279723	1	0.0002956904091707825	0.009766171619268313	4.825446600323723	33.84111976623535	1
sub-0001	0.05	1.85	0.005	6000.0	200	14279721	2	0.0002462630693111189	0.06673225169477794	1.87404958833255	33.811739444732666	1
sub-0001	0.03	1.85	0.005	6000.0	200	14279723	1	0.00041952152710424644	0.0218566786141329	6.280833276427959	33.79112458229065	1
sub-0001	0.05	1.95	0.005	6000.0	200	14279721	2	0.0005856495897645016	0.08115501805185528	7.120061482822933	33.63239026069641	1
sub-0001	0.03	1.95	0.005	6000.0	200	14279723	1	0.0004422535879126148	-0.021225883933612612	5.758653110941506	33.6445095539093	1
sub-0001	0.05	2.05	0.005	6000.0	200	14279721	2	0.0014302179674756505	0.16858495741335167	1.6375496075938045	35.375096559524536	1
sub-0001	0.03	2.05	0.005	6000.0	200	14279723	1	0.0010488771809702582	0.021917869154825555	6.860663725149788	35.1718225479126	1
