17Networks_LH_VisCent_ExStr_1	23.26081141328578	-63.36002402283281	-44.682207116136084
17Networks_LH_VisCent_ExStr_2	21.605165456012912	-82.72584700343876	-40.47192248218574
17Networks_LH_VisCent_Striate_1	-1.1067125645438836	-81.34732699244739	-40.31412320887981
17Networks_LH_VisCent_ExStr_3	19.54474563683624	-83.73495002956523	-13.438733244889557
17Networks_LH_VisPeri_ExStrInf_1	12.494579358196006	-51.2599862022495	-33.19666879934945
17Networks_LH_VisPeri_StriCal_1	8.891847313854853	-56.29925941713119	-21.537469790916642
17Networks_LH_VisPeri_ExStrSup_1	0.003667801938689763	-80.88304260075638	-9.917345827931916
17Networks_LH_SomMotA_1	36.71648711305059	-29.194674900003037	37.2758168785175
17Networks_LH_SomMotA_2	6.811580594679185	-31.277367916154436	39.04419292909873
17Networks_LH_SomMotB_Aud_1	50.11372262773722	-14.811098421751142	-11.127009952155346
17Networks_LH_SomMotB_S2_1	34.790066564260115	-15.32079218322658	-3.135433415236138
17Networks_LH_SomMotB_S2_2	51.13774535348273	-7.406202912206387	-4.255429188969524
17Networks_LH_SomMotB_Cent_1	52.0362920857018	-10.116530614854154	17.51589107306667
17Networks_LH_DorsAttnA_TempOcc_1	43.41803145775904	-45.94398695519471	-38.21259221420579
17Networks_LH_DorsAttnA_ParOcc_1	40.23771139560614	-65.85816332311148	-20.19053745169916
17Networks_LH_DorsAttnA_SPL_1	18.432647814910027	-67.9866486000218	16.58612220636676
17Networks_LH_DorsAttnB_PostC_1	54.2968820605513	-28.48712834631001	15.42996301001356
17Networks_LH_DorsAttnB_PostC_2	38.3213465952563	-35.997330694136586	22.806432369381024
17Networks_LH_DorsAttnB_PostC_3	16.5	-54.42310495199289	35.6231004697236
17Networks_LH_DorsAttnB_FEF_1	23.410596790950024	-6.726828338188101	40.41574321545315
17Networks_LH_SalVentAttnA_ParOper_1	54.51418918918918	-37.192576434966675	2.537162767068759
17Networks_LH_SalVentAttnA_Ins_1	39.554772234273315	8.748194421234123	-18.301342035107044
17Networks_LH_SalVentAttnA_Ins_2	38.34333154793788	17.696040641131354	-5.72388995600436
17Networks_LH_SalVentAttnA_ParMed_1	6.957104557640747	-35.534861019085945	22.181353430919657
17Networks_LH_SalVentAttnA_FrMed_1	3.434380776340106	1.3455244824034551	43.20188513509131
17Networks_LH_SalVentAttnB_PFCl_1	30.76302605210421	43.751388186652335	22.74762566393625
17Networks_LH_SalVentAttnB_PFCmp_1	3.7894736842105203	20.246675721285225	22.752541886263426
17Networks_LH_LimbicB_OFC_1	14.018717874115026	42.48003146446313	-22.873005162396677
17Networks_LH_LimbicA_TempPole_1	31.144049214277018	18.42648752148977	-41.0408795619798
17Networks_LH_LimbicA_TempPole_2	53.44901046262447	-18.246002081181956	-38.9326325017237
17Networks_LH_ContA_IPS_1	33.7426769446391	-54.91935436919425	15.550739516974668
17Networks_LH_ContA_PFCl_1	42.89058584894403	35.26972562647168	11.740188934384543
17Networks_LH_ContA_PFCl_2	46.78540843214756	7.635871385750563	14.758238037741382
17Networks_LH_ContB_PFClv_1	24.466969591052077	68.14792490437439	-1.8250616025524724
17Networks_LH_ContC_pCun_1	1.4811320754716917	-77.2336904023313	3.084906395876183
17Networks_LH_ContC_pCun_2	1.2577484503099328	-64.76256293109645	21.866331947991622
17Networks_LH_ContC_Cingp_1	0.6749723145072011	-23.94518843322893	14.397013399292064
17Networks_LH_DefaultA_PFCd_1	25.785609088996424	15.582688335441372	37.30329103139283
17Networks_LH_DefaultA_pCunPCC_1	1.2224838140082426	-53.09624573740979	4.626938517313042
17Networks_LH_DefaultA_PFCm_1	5.960700703007959	55.267790058275445	-3.5134847606947046
17Networks_LH_DefaultB_Temp_1	53.92247169449243	7.307620241600361	-30.659669562759603
17Networks_LH_DefaultB_Temp_2	54.38474970896391	-25.591779481453354	-22.382620780746464
17Networks_LH_DefaultB_IPL_1	41.643323034672164	-64.14170770589077	5.024889629197369
17Networks_LH_DefaultB_PFCd_1	9.855666297526767	43.962358211230075	30.950788725371496
17Networks_LH_DefaultB_PFCl_1	41.63675614792567	9.564954411117453	33.63723347496757
17Networks_LH_DefaultB_PFCv_1	35.49539045553145	32.271699668140585	-17.279288284561385
17Networks_LH_DefaultB_PFCv_2	45.9596709470305	41.778099848313275	-6.673857931460267
17Networks_LH_DefaultC_Rsp_1	5.210481825866438	-50.500434694507824	-15.617501610230311
17Networks_LH_DefaultC_PHC_1	22.297879735835934	-19.7624308500681	-33.47359157474579
17Networks_LH_TempPar_1	52.31675025075225	-45.88877723963114	-15.146944433779508
AMY-lh	18.24650621118012	9.838123463603281	-28.534556492607784
pTHA-lh	11.750178954903362	-18.362209102300213	-16.520404797754033
aTHA-lh	6.963574982231705	-11.371004843254338	-6.689056321163079
NAc-lh	8.689782709200188	22.741336906005877	-14.898986446322855
GP-lh	17.522762951334386	5.278651180035282	-14.047884040013582
PUT-lh	24.098162399874354	8.746114854200757	-11.126828473479664
CAU-lh	10.933873367498762	15.28095917310335	0.5238057125854352
HIP-head-lh	20.23667205169629	-0.9075123326843879	-31.508085056537578
HIP-body-lh	25.27221777421937	-15.81865869540038	-27.905931393082753
HIP-tail-lh	19.194458964976477	-32.14349956114879	-17.41375219148924
17Networks_RH_VisCent_ExStr_1	-26.381142857142862	-52.20458387511117	-39.102152179820195
17Networks_RH_VisCent_ExStr_2	-22.602666666666664	-80.37321916246414	-41.90560999107361
17Networks_RH_VisCent_ExStr_3	-38.28187546330615	-75.34342048365244	-17.398818084449566
